CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer
CUST02561,2024-04-16 16:00:00,8.0,Product quality needs improvement.,26-35,Female,Australia,1
CUST02562,2024-04-16 17:00:00,9.0,Website was easy to use.,26-35,Prefer not to say,North America,1
CUST02563,2024-04-16 18:00:00,5.0,Had issues with billing.,36-45,Male,Africa,1
CUST02564,2024-04-16 19:00:00,10.0,Product did not meet expectations.,46-60,Prefer not to say,Europe,1
CUST02565,2024-04-16 20:00:00,5.0,Website was easy to use.,26-35,Female,Europe,0
CUST02566,2024-04-16 21:00:00,2.0,Delivery was late.,36-45,Male,Asia,0
CUST02567,2024-04-16 22:00:00,5.0,Price is too high.,18-25,Female,Europe,1
CUST02568,2024-04-16 23:00:00,3.0,Customer support was helpful.,60+,Prefer not to say,South America,1
CUST02569,2024-04-17 00:00:00,7.0,Price is too high.,46-60,Prefer not to say,Asia,0
CUST02570,2024-04-17 01:00:00,10.0,Shipping was fast.,36-45,Male,Europe,0
CUST02571,2024-04-17 02:00:00,5.0,Shipping was fast.,18-25,Prefer not to say,South America,1
CUST02572,2024-04-17 03:00:00,8.0,Website was easy to use.,60+,Non-Binary,Europe,0
CUST02573,2024-04-17 04:00:00,1.0,Great service!,18-25,Non-Binary,Africa,1
CUST02574,2024-04-17 05:00:00,3.0,Shipping was fast.,36-45,Male,South America,0
CUST02575,2024-04-17 06:00:00,3.0,Shipping was fast.,26-35,Female,North America,0
CUST02576,2024-04-17 07:00:00,9.0,Product quality needs improvement.,60+,Female,Africa,1
CUST02577,2024-04-17 08:00:00,5.0,Customer support was helpful.,18-25,Female,South America,0
CUST02578,2024-04-17 09:00:00,9.0,Product quality needs improvement.,26-35,Non-Binary,Africa,1
CUST02579,2024-04-17 10:00:00,9.0,Customer support was helpful.,46-60,Prefer not to say,North America,0
CUST02580,2024-04-17 11:00:00,1.0,Very satisfied!,36-45,Non-Binary,South America,1
CUST02581,2024-04-17 12:00:00,2.0,Had issues with billing.,36-45,Prefer not to say,South America,1
CUST02582,2024-04-17 13:00:00,5.0,Product did not meet expectations.,60+,Non-Binary,Africa,1
CUST02583,2024-04-17 14:00:00,4.0,Shipping was fast.,18-25,Female,Europe,0
CUST02584,2024-04-17 15:00:00,10.0,Product did not meet expectations.,46-60,Female,South America,1
CUST02585,2024-04-17 16:00:00,9.0,Shipping was fast.,60+,Female,Europe,1
CUST02586,2024-04-17 17:00:00,7.0,Product quality needs improvement.,60+,Male,South America,0
CUST02587,2024-04-17 18:00:00,6.0,Had issues with billing.,18-25,Male,Australia,0
CUST02588,2024-04-17 19:00:00,7.0,Product quality needs improvement.,46-60,Prefer not to say,Asia,1
CUST02589,2024-04-17 20:00:00,1.0,Product quality needs improvement.,18-25,Male,Europe,1
CUST02590,2024-04-17 21:00:00,1.0,Customer support was helpful.,36-45,Non-Binary,Europe,0
CUST02591,2024-04-17 22:00:00,8.0,Great service!,26-35,Non-Binary,North America,0
CUST02592,2024-04-17 23:00:00,2.0,Price is too high.,36-45,Prefer not to say,Australia,0
CUST02593,2024-04-18 00:00:00,10.0,Website was easy to use.,36-45,Prefer not to say,North America,1
CUST02594,2024-04-18 01:00:00,9.0,Product did not meet expectations.,60+,Female,Australia,0
CUST02595,2024-04-18 02:00:00,7.0,Very satisfied!,36-45,Male,Australia,1
CUST02596,2024-04-18 03:00:00,6.0,Shipping was fast.,46-60,Female,Africa,1
CUST02597,2024-04-18 04:00:00,1.0,Product quality needs improvement.,36-45,Male,Africa,1
CUST02598,2024-04-18 05:00:00,1.0,Great service!,46-60,Male,Africa,0
CUST02599,2024-04-18 06:00:00,2.0,Product quality needs improvement.,18-25,Prefer not to say,South America,0
CUST02600,2024-04-18 07:00:00,6.0,Had issues with billing.,60+,Female,North America,0
CUST02601,2024-04-18 08:00:00,6.0,Customer support was helpful.,46-60,Female,Asia,1
CUST02602,2024-04-18 09:00:00,2.0,Very satisfied!,36-45,Male,Australia,1
CUST02603,2024-04-18 10:00:00,1.0,Price is too high.,60+,Male,Australia,0
CUST02604,2024-04-18 11:00:00,10.0,Had issues with billing.,60+,Prefer not to say,Europe,0
CUST02605,2024-04-18 12:00:00,5.0,Delivery was late.,46-60,Non-Binary,South America,1
CUST02606,2024-04-18 13:00:00,5.0,Very satisfied!,46-60,Female,Asia,1
CUST02607,2024-04-18 14:00:00,2.0,Product quality needs improvement.,26-35,Female,Africa,1
CUST02608,2024-04-18 15:00:00,6.0,Had issues with billing.,26-35,Prefer not to say,Australia,1
CUST02609,2024-04-18 16:00:00,9.0,Price is too high.,60+,Prefer not to say,Europe,0
CUST02610,2024-04-18 17:00:00,2.0,Great service!,26-35,Female,North America,1
CUST02611,2024-04-18 18:00:00,10.0,Great service!,36-45,Female,Australia,1
CUST02612,2024-04-18 19:00:00,2.0,Product did not meet expectations.,18-25,Male,Europe,0
CUST02613,2024-04-18 20:00:00,3.0,Price is too high.,60+,Non-Binary,North America,0
CUST02614,2024-04-18 21:00:00,7.0,Great service!,18-25,Female,South America,0
CUST02615,2024-04-18 22:00:00,5.482161270365023,Had issues with billing.,26-35,Prefer not to say,Africa,0
CUST02616,2024-04-18 23:00:00,8.0,Product did not meet expectations.,46-60,Male,North America,1
CUST02617,2024-04-19 00:00:00,8.0,Great service!,60+,Male,Australia,1
CUST02618,2024-04-19 01:00:00,6.0,Very satisfied!,26-35,Prefer not to say,Asia,1
CUST02619,2024-04-19 02:00:00,10.0,Customer support was helpful.,36-45,Prefer not to say,North America,1
CUST02620,2024-04-19 03:00:00,3.0,Delivery was late.,60+,Male,Asia,1
CUST02621,2024-04-19 04:00:00,3.0,Price is too high.,60+,Prefer not to say,Asia,0
CUST02622,2024-04-19 05:00:00,1.0,Had issues with billing.,46-60,Male,North America,0
CUST02623,2024-04-19 06:00:00,7.0,Shipping was fast.,60+,Prefer not to say,South America,1
CUST02624,2024-04-19 07:00:00,5.0,Product quality needs improvement.,46-60,Male,North America,0
CUST02625,2024-04-19 08:00:00,4.0,Had issues with billing.,26-35,Female,Europe,1
CUST02626,2024-04-19 09:00:00,5.482161270365023,No Feedback,36-45,Female,Africa,1
CUST02627,2024-04-19 10:00:00,4.0,Had issues with billing.,36-45,Prefer not to say,Asia,1
CUST02628,2024-04-19 11:00:00,4.0,Shipping was fast.,60+,Non-Binary,Africa,1
CUST02629,2024-04-19 12:00:00,6.0,Product quality needs improvement.,60+,Female,Australia,1
CUST02630,2024-04-19 13:00:00,8.0,Product did not meet expectations.,26-35,Male,Asia,0
CUST02631,2024-04-19 14:00:00,8.0,Great service!,46-60,Non-Binary,Australia,0
CUST02632,2024-04-19 15:00:00,5.0,Website was easy to use.,36-45,Male,Europe,1
CUST02633,2024-04-19 16:00:00,6.0,Great service!,46-60,Male,Europe,1
CUST02634,2024-04-19 17:00:00,4.0,Delivery was late.,26-35,Female,Africa,0
CUST02635,2024-04-19 18:00:00,9.0,Website was easy to use.,36-45,Prefer not to say,Europe,1
CUST02636,2024-04-19 19:00:00,8.0,Delivery was late.,36-45,Prefer not to say,North America,1
CUST02637,2024-04-19 20:00:00,10.0,Shipping was fast.,18-25,Male,Asia,1
CUST02638,2024-04-19 21:00:00,10.0,Price is too high.,26-35,Female,Australia,0
CUST02639,2024-04-19 22:00:00,1.0,Product quality needs improvement.,26-35,Male,Africa,1
CUST02640,2024-04-19 23:00:00,2.0,Customer support was helpful.,18-25,Non-Binary,Africa,1
CUST02641,2024-04-20 00:00:00,9.0,Product did not meet expectations.,46-60,Male,Europe,0
CUST02642,2024-04-20 01:00:00,8.0,Customer support was helpful.,18-25,Female,Europe,1
CUST02643,2024-04-20 02:00:00,3.0,Very satisfied!,26-35,Male,Australia,1
CUST02644,2024-04-20 03:00:00,8.0,Very satisfied!,46-60,Female,Asia,0
CUST02645,2024-04-20 04:00:00,1.0,Shipping was fast.,36-45,Prefer not to say,Asia,0
CUST02646,2024-04-20 05:00:00,10.0,Price is too high.,18-25,Female,Africa,1
CUST02647,2024-04-20 06:00:00,4.0,Very satisfied!,46-60,Non-Binary,Australia,0
CUST02648,2024-04-20 07:00:00,3.0,Great service!,46-60,Female,Africa,1
CUST02649,2024-04-20 08:00:00,6.0,Had issues with billing.,46-60,Non-Binary,South America,1
CUST02650,2024-04-20 09:00:00,7.0,Delivery was late.,18-25,Non-Binary,Asia,0
CUST02651,2024-04-20 10:00:00,4.0,Very satisfied!,36-45,Male,Australia,1
CUST02652,2024-04-20 11:00:00,7.0,Shipping was fast.,46-60,Non-Binary,Australia,0
CUST02653,2024-04-20 12:00:00,9.0,Delivery was late.,18-25,Female,Africa,0
CUST02654,2024-04-20 13:00:00,2.0,Great service!,26-35,Prefer not to say,Europe,0
CUST02655,2024-04-20 14:00:00,3.0,Price is too high.,18-25,Female,Australia,1
CUST02656,2024-04-20 15:00:00,5.0,Product quality needs improvement.,18-25,Prefer not to say,Africa,0
CUST02657,2024-04-20 16:00:00,3.0,Customer support was helpful.,18-25,Non-Binary,North America,1
CUST02658,2024-04-20 17:00:00,8.0,Great service!,46-60,Male,Europe,0
CUST02659,2024-04-20 18:00:00,10.0,Product did not meet expectations.,18-25,Non-Binary,Europe,0
CUST02660,2024-04-20 19:00:00,8.0,Website was easy to use.,26-35,Non-Binary,Asia,1
CUST02661,2024-04-20 20:00:00,8.0,Shipping was fast.,46-60,Prefer not to say,South America,1
CUST02662,2024-04-20 21:00:00,9.0,Customer support was helpful.,26-35,Female,Asia,0
CUST02663,2024-04-20 22:00:00,4.0,Product did not meet expectations.,60+,Male,North America,1
CUST02664,2024-04-20 23:00:00,5.0,Product quality needs improvement.,18-25,Male,Africa,1
CUST02665,2024-04-21 00:00:00,5.0,Product did not meet expectations.,46-60,Male,Europe,0
CUST02666,2024-04-21 01:00:00,8.0,Price is too high.,46-60,Male,Europe,0
CUST02667,2024-04-21 02:00:00,7.0,Website was easy to use.,18-25,Female,Australia,1
CUST02668,2024-04-21 03:00:00,9.0,Delivery was late.,36-45,Male,South America,0
CUST02669,2024-04-21 04:00:00,8.0,Customer support was helpful.,36-45,Prefer not to say,South America,0
CUST02670,2024-04-21 05:00:00,2.0,Website was easy to use.,26-35,Prefer not to say,Australia,0
CUST02671,2024-04-21 06:00:00,10.0,Had issues with billing.,18-25,Male,North America,1
CUST02672,2024-04-21 07:00:00,4.0,Great service!,18-25,Male,South America,1
CUST02673,2024-04-21 08:00:00,5.482161270365023,No Feedback,60+,Female,Europe,1
CUST02674,2024-04-21 09:00:00,2.0,Great service!,36-45,Female,North America,0
CUST02675,2024-04-21 10:00:00,7.0,Price is too high.,36-45,Male,Asia,1
CUST02676,2024-04-21 11:00:00,3.0,Website was easy to use.,18-25,Female,Asia,0
CUST02677,2024-04-21 12:00:00,3.0,Product quality needs improvement.,26-35,Non-Binary,North America,0
CUST02678,2024-04-21 13:00:00,2.0,Very satisfied!,18-25,Male,Europe,0
CUST02679,2024-04-21 14:00:00,8.0,Product did not meet expectations.,26-35,Female,Asia,0
CUST02680,2024-04-21 15:00:00,6.0,Very satisfied!,36-45,Prefer not to say,Africa,1
CUST02681,2024-04-21 16:00:00,5.482161270365023,No Feedback,60+,Male,Europe,0
CUST02682,2024-04-21 17:00:00,1.0,Had issues with billing.,46-60,Male,Australia,0
CUST02683,2024-04-21 18:00:00,7.0,Very satisfied!,36-45,Prefer not to say,South America,1
CUST02684,2024-04-21 19:00:00,8.0,Shipping was fast.,26-35,Prefer not to say,North America,0
CUST02685,2024-04-21 20:00:00,5.0,Very satisfied!,18-25,Female,South America,1
CUST02686,2024-04-21 21:00:00,5.0,Great service!,36-45,Prefer not to say,Australia,1
CUST02687,2024-04-21 22:00:00,5.482161270365023,Shipping was fast.,60+,Non-Binary,Asia,1
CUST02688,2024-04-21 23:00:00,5.482161270365023,No Feedback,26-35,Male,Africa,0
CUST02689,2024-04-22 00:00:00,6.0,Very satisfied!,18-25,Non-Binary,Europe,1
CUST02690,2024-04-22 01:00:00,3.0,Shipping was fast.,46-60,Female,Europe,0
CUST02691,2024-04-22 02:00:00,9.0,Website was easy to use.,26-35,Prefer not to say,Australia,1
CUST02692,2024-04-22 03:00:00,7.0,Product did not meet expectations.,18-25,Male,North America,1
CUST02693,2024-04-22 04:00:00,1.0,Customer support was helpful.,46-60,Prefer not to say,South America,1
CUST02694,2024-04-22 05:00:00,7.0,Product quality needs improvement.,18-25,Prefer not to say,Africa,1
CUST02695,2024-04-22 06:00:00,5.0,Product quality needs improvement.,46-60,Female,Asia,0
CUST02696,2024-04-22 07:00:00,5.0,Price is too high.,46-60,Female,North America,0
CUST02697,2024-04-22 08:00:00,2.0,Very satisfied!,46-60,Female,Africa,1
CUST02698,2024-04-22 09:00:00,4.0,Product did not meet expectations.,18-25,Female,Africa,1
CUST02699,2024-04-22 10:00:00,6.0,Delivery was late.,46-60,Male,Australia,1
CUST02700,2024-04-22 11:00:00,10.0,Shipping was fast.,26-35,Non-Binary,Australia,0
CUST02701,2024-04-22 12:00:00,7.0,Customer support was helpful.,60+,Non-Binary,Europe,1
CUST02702,2024-04-22 13:00:00,5.0,Website was easy to use.,60+,Male,Asia,1
CUST02703,2024-04-22 14:00:00,9.0,Very satisfied!,46-60,Prefer not to say,North America,0
CUST02704,2024-04-22 15:00:00,3.0,Website was easy to use.,60+,Male,Europe,1
CUST02705,2024-04-22 16:00:00,1.0,Delivery was late.,60+,Non-Binary,Asia,1
CUST02706,2024-04-22 17:00:00,4.0,Price is too high.,46-60,Non-Binary,South America,1
CUST02707,2024-04-22 18:00:00,9.0,Delivery was late.,46-60,Male,South America,1
CUST02708,2024-04-22 19:00:00,4.0,Great service!,26-35,Female,Europe,0
CUST02709,2024-04-22 20:00:00,2.0,Had issues with billing.,36-45,Prefer not to say,North America,0
CUST02710,2024-04-22 21:00:00,10.0,Customer support was helpful.,18-25,Male,Asia,0
CUST02711,2024-04-22 22:00:00,5.0,Had issues with billing.,46-60,Non-Binary,South America,1
CUST02712,2024-04-22 23:00:00,3.0,Delivery was late.,46-60,Female,South America,1
CUST02713,2024-04-23 00:00:00,9.0,Price is too high.,60+,Prefer not to say,North America,0
CUST02714,2024-04-23 01:00:00,4.0,Price is too high.,26-35,Non-Binary,Europe,1
CUST02715,2024-04-23 02:00:00,6.0,Product quality needs improvement.,60+,Prefer not to say,Australia,1
CUST02716,2024-04-23 03:00:00,2.0,Very satisfied!,46-60,Female,Africa,0
CUST02717,2024-04-23 04:00:00,6.0,Product quality needs improvement.,46-60,Non-Binary,Asia,0
CUST02718,2024-04-23 05:00:00,3.0,Customer support was helpful.,60+,Female,South America,1
CUST02719,2024-04-23 06:00:00,9.0,Customer support was helpful.,46-60,Male,Africa,0
CUST02720,2024-04-23 07:00:00,2.0,Customer support was helpful.,36-45,Male,Africa,1
CUST02721,2024-04-23 08:00:00,9.0,Website was easy to use.,18-25,Prefer not to say,Australia,0
CUST02722,2024-04-23 09:00:00,5.0,Product quality needs improvement.,18-25,Female,Africa,0
CUST02723,2024-04-23 10:00:00,8.0,Website was easy to use.,18-25,Female,North America,1
CUST02724,2024-04-23 11:00:00,2.0,Had issues with billing.,36-45,Prefer not to say,Europe,1
CUST02725,2024-04-23 12:00:00,6.0,Very satisfied!,46-60,Prefer not to say,Asia,0
CUST02726,2024-04-23 13:00:00,3.0,Delivery was late.,60+,Prefer not to say,North America,1
CUST02727,2024-04-23 14:00:00,10.0,Shipping was fast.,26-35,Male,Europe,1
CUST02728,2024-04-23 15:00:00,5.0,Product quality needs improvement.,46-60,Prefer not to say,North America,1
CUST02729,2024-04-23 16:00:00,8.0,Shipping was fast.,36-45,Male,South America,0
CUST02730,2024-04-23 17:00:00,10.0,Price is too high.,36-45,Prefer not to say,South America,1
CUST02731,2024-04-23 18:00:00,1.0,Product quality needs improvement.,18-25,Female,Australia,1
CUST02732,2024-04-23 19:00:00,5.0,Had issues with billing.,46-60,Female,North America,0
CUST02733,2024-04-23 20:00:00,3.0,Product quality needs improvement.,18-25,Prefer not to say,Africa,0
CUST02734,2024-04-23 21:00:00,4.0,Website was easy to use.,26-35,Prefer not to say,South America,0
CUST02735,2024-04-23 22:00:00,2.0,Very satisfied!,18-25,Male,Europe,0
CUST02736,2024-04-23 23:00:00,5.482161270365023,Delivery was late.,26-35,Non-Binary,Australia,1
CUST02737,2024-04-24 00:00:00,3.0,Product did not meet expectations.,36-45,Male,Africa,1
CUST02738,2024-04-24 01:00:00,2.0,Delivery was late.,18-25,Female,Asia,0
CUST02739,2024-04-24 02:00:00,10.0,Delivery was late.,18-25,Prefer not to say,North America,0
CUST02740,2024-04-24 03:00:00,9.0,Price is too high.,60+,Female,South America,1
CUST02741,2024-04-24 04:00:00,7.0,Had issues with billing.,36-45,Non-Binary,Africa,1
CUST02742,2024-04-24 05:00:00,6.0,Shipping was fast.,60+,Male,Europe,0
CUST02743,2024-04-24 06:00:00,1.0,Had issues with billing.,26-35,Female,North America,1
CUST02744,2024-04-24 07:00:00,5.0,Product did not meet expectations.,26-35,Male,Europe,1
CUST02745,2024-04-24 08:00:00,3.0,Price is too high.,36-45,Prefer not to say,Australia,0
CUST02746,2024-04-24 09:00:00,1.0,Very satisfied!,26-35,Female,South America,0
CUST02747,2024-04-24 10:00:00,4.0,Delivery was late.,36-45,Non-Binary,South America,0
CUST02748,2024-04-24 11:00:00,2.0,Website was easy to use.,26-35,Male,Australia,0
CUST02749,2024-04-24 12:00:00,2.0,Price is too high.,46-60,Male,Europe,1
CUST02750,2024-04-24 13:00:00,3.0,Customer support was helpful.,18-25,Non-Binary,North America,0
CUST02751,2024-04-24 14:00:00,5.482161270365023,No Feedback,46-60,Female,Europe,1
CUST02752,2024-04-24 15:00:00,8.0,Had issues with billing.,36-45,Female,North America,1
CUST02753,2024-04-24 16:00:00,7.0,Price is too high.,36-45,Male,Africa,1
CUST02754,2024-04-24 17:00:00,6.0,Customer support was helpful.,46-60,Non-Binary,Australia,0
CUST02755,2024-04-24 18:00:00,9.0,Shipping was fast.,18-25,Male,Asia,1
CUST02756,2024-04-24 19:00:00,4.0,Product did not meet expectations.,18-25,Male,North America,0
CUST02757,2024-04-24 20:00:00,1.0,Product did not meet expectations.,60+,Prefer not to say,South America,0
CUST02758,2024-04-24 21:00:00,8.0,Delivery was late.,26-35,Female,Africa,0
CUST02759,2024-04-24 22:00:00,7.0,Delivery was late.,60+,Female,South America,1
CUST02760,2024-04-24 23:00:00,7.0,Price is too high.,18-25,Prefer not to say,Africa,0
CUST02761,2024-04-25 00:00:00,3.0,Price is too high.,46-60,Female,South America,0
CUST02762,2024-04-25 01:00:00,4.0,Very satisfied!,26-35,Female,Europe,1
CUST02763,2024-04-25 02:00:00,10.0,Product quality needs improvement.,46-60,Female,Europe,0
CUST02764,2024-04-25 03:00:00,9.0,Great service!,60+,Non-Binary,Europe,1
CUST02765,2024-04-25 04:00:00,5.482161270365023,No Feedback,36-45,Prefer not to say,Africa,1
CUST02766,2024-04-25 05:00:00,5.482161270365023,Delivery was late.,46-60,Male,Africa,0
CUST02767,2024-04-25 06:00:00,3.0,Great service!,60+,Non-Binary,South America,0
CUST02768,2024-04-25 07:00:00,9.0,Great service!,60+,Male,North America,0
CUST02769,2024-04-25 08:00:00,5.0,Product quality needs improvement.,60+,Prefer not to say,Africa,0
CUST02770,2024-04-25 09:00:00,5.0,Website was easy to use.,36-45,Prefer not to say,South America,1
CUST02771,2024-04-25 10:00:00,4.0,Website was easy to use.,36-45,Prefer not to say,North America,0
CUST02772,2024-04-25 11:00:00,4.0,Delivery was late.,36-45,Female,Europe,0
CUST02773,2024-04-25 12:00:00,1.0,Customer support was helpful.,26-35,Non-Binary,Africa,1
CUST02774,2024-04-25 13:00:00,5.482161270365023,Product quality needs improvement.,36-45,Prefer not to say,Asia,0
CUST02775,2024-04-25 14:00:00,9.0,Product quality needs improvement.,36-45,Male,Europe,0
CUST02776,2024-04-25 15:00:00,3.0,Had issues with billing.,36-45,Female,Australia,0
CUST02777,2024-04-25 16:00:00,2.0,Great service!,46-60,Female,North America,0
CUST02778,2024-04-25 17:00:00,3.0,Had issues with billing.,36-45,Non-Binary,Asia,0
CUST02779,2024-04-25 18:00:00,1.0,Great service!,26-35,Non-Binary,Europe,1
CUST02780,2024-04-25 19:00:00,6.0,Website was easy to use.,60+,Non-Binary,Africa,0
CUST02781,2024-04-25 20:00:00,7.0,Delivery was late.,46-60,Female,Asia,1
CUST02782,2024-04-25 21:00:00,2.0,Shipping was fast.,18-25,Prefer not to say,South America,1
CUST02783,2024-04-25 22:00:00,8.0,Website was easy to use.,36-45,Male,North America,1
CUST02784,2024-04-25 23:00:00,6.0,Product quality needs improvement.,60+,Prefer not to say,Australia,1
CUST02785,2024-04-26 00:00:00,4.0,Shipping was fast.,60+,Male,South America,0
CUST02786,2024-04-26 01:00:00,5.0,Price is too high.,46-60,Prefer not to say,Asia,0
CUST02787,2024-04-26 02:00:00,8.0,Shipping was fast.,18-25,Non-Binary,Europe,1
