CustomerID,SurveyDate,SatisfactionScore,CustomerFeedback,AgeGroup,Gender,Region,RepeatCustomer,Sentiment,YearMonth,CleanFeedback,IssueCategory
CUST03061,2024-05-07 12:00:00,10.0,Had issues with billing.,36-45,Prefer not to say,Australia,0,Neutral,2024-05,issues billing,Other
CUST03062,2024-05-07 13:00:00,3.0,Very satisfied!,36-45,Non-Binary,Australia,0,Positive,2024-05,satisfied,Other
CUST03063,2024-05-07 14:00:00,,,26-35,Female,Asia,0,Neutral,2024-05,,Other
CUST03064,2024-05-07 15:00:00,6.0,Had issues with billing.,46-60,Male,Europe,0,Neutral,2024-05,issues billing,Other
CUST03065,2024-05-07 16:00:00,5.0,Product quality needs improvement.,60+,Non-Binary,North America,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03066,2024-05-07 17:00:00,10.0,Website was easy to use.,46-60,Female,Asia,1,Positive,2024-05,website easy use,Other
CUST03067,2024-05-07 18:00:00,5.0,Very satisfied!,46-60,Male,Africa,1,Positive,2024-05,satisfied,Other
CUST03068,2024-05-07 19:00:00,10.0,Customer support was helpful.,36-45,Male,South America,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03069,2024-05-07 20:00:00,5.0,Delivery was late.,60+,Female,Africa,1,Negative,2024-05,delivery late,Delivery Issues
CUST03070,2024-05-07 21:00:00,10.0,Product quality needs improvement.,18-25,Non-Binary,Europe,0,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03071,2024-05-07 22:00:00,5.0,Website was easy to use.,36-45,Non-Binary,Asia,0,Positive,2024-05,website easy use,Other
CUST03072,2024-05-07 23:00:00,3.0,Shipping was fast.,60+,Male,Australia,0,Positive,2024-05,shipping fast,Delivery Issues
CUST03073,2024-05-08 00:00:00,7.0,Website was easy to use.,26-35,Female,Asia,0,Positive,2024-05,website easy use,Other
CUST03074,2024-05-08 01:00:00,6.0,Product did not meet expectations.,36-45,Non-Binary,South America,0,Neutral,2024-05,product meet expectations,Other
CUST03075,2024-05-08 02:00:00,4.0,Price is too high.,26-35,Female,Europe,1,Positive,2024-05,price high,Pricing
CUST03076,2024-05-08 03:00:00,2.0,Product quality needs improvement.,36-45,Female,Asia,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03077,2024-05-08 04:00:00,9.0,Shipping was fast.,46-60,Male,Africa,0,Positive,2024-05,shipping fast,Delivery Issues
CUST03078,2024-05-08 05:00:00,1.0,Product did not meet expectations.,60+,Female,North America,0,Neutral,2024-05,product meet expectations,Other
CUST03079,2024-05-08 06:00:00,4.0,Very satisfied!,26-35,Female,Africa,0,Positive,2024-05,satisfied,Other
CUST03080,2024-05-08 07:00:00,1.0,Customer support was helpful.,36-45,Prefer not to say,Europe,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03081,2024-05-08 08:00:00,6.0,Website was easy to use.,26-35,Female,Asia,0,Positive,2024-05,website easy use,Other
CUST03082,2024-05-08 09:00:00,4.0,Very satisfied!,36-45,Non-Binary,Africa,0,Positive,2024-05,satisfied,Other
CUST03083,2024-05-08 10:00:00,5.0,Shipping was fast.,36-45,Male,Asia,0,Positive,2024-05,shipping fast,Delivery Issues
CUST03084,2024-05-08 11:00:00,5.0,Product did not meet expectations.,18-25,Male,Africa,1,Neutral,2024-05,product meet expectations,Other
CUST03085,2024-05-08 12:00:00,9.0,Price is too high.,18-25,Female,Europe,0,Positive,2024-05,price high,Pricing
CUST03086,2024-05-08 13:00:00,1.0,Website was easy to use.,18-25,Female,Australia,1,Positive,2024-05,website easy use,Other
CUST03087,2024-05-08 14:00:00,2.0,Customer support was helpful.,26-35,Non-Binary,Africa,0,Neutral,2024-05,customer support helpful,Customer Service
CUST03088,2024-05-08 15:00:00,6.0,Price is too high.,46-60,Prefer not to say,North America,0,Positive,2024-05,price high,Pricing
CUST03089,2024-05-08 16:00:00,5.0,Had issues with billing.,36-45,Male,Africa,1,Neutral,2024-05,issues billing,Other
CUST03090,2024-05-08 17:00:00,7.0,Product did not meet expectations.,60+,Prefer not to say,Europe,1,Neutral,2024-05,product meet expectations,Other
CUST03091,2024-05-08 18:00:00,3.0,Very satisfied!,18-25,Non-Binary,Africa,0,Positive,2024-05,satisfied,Other
CUST03092,2024-05-08 19:00:00,3.0,Website was easy to use.,26-35,Male,North America,0,Positive,2024-05,website easy use,Other
CUST03093,2024-05-08 20:00:00,10.0,Website was easy to use.,26-35,Non-Binary,North America,1,Positive,2024-05,website easy use,Other
CUST03094,2024-05-08 21:00:00,,Shipping was fast.,26-35,Female,Europe,1,Positive,2024-05,shipping fast,Delivery Issues
CUST03095,2024-05-08 22:00:00,3.0,Customer support was helpful.,60+,Non-Binary,Asia,0,Neutral,2024-05,customer support helpful,Customer Service
CUST03096,2024-05-08 23:00:00,10.0,Delivery was late.,60+,Female,Africa,1,Negative,2024-05,delivery late,Delivery Issues
CUST03097,2024-05-09 00:00:00,1.0,Had issues with billing.,18-25,Prefer not to say,Australia,1,Neutral,2024-05,issues billing,Other
CUST03098,2024-05-09 01:00:00,5.0,Price is too high.,60+,Male,North America,0,Positive,2024-05,price high,Pricing
CUST03099,2024-05-09 02:00:00,5.0,Product quality needs improvement.,18-25,Male,North America,0,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03100,2024-05-09 03:00:00,7.0,Product quality needs improvement.,60+,Prefer not to say,Africa,0,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03101,2024-05-09 04:00:00,4.0,Website was easy to use.,60+,Female,Asia,1,Positive,2024-05,website easy use,Other
CUST03102,2024-05-09 05:00:00,3.0,Shipping was fast.,60+,Male,Africa,0,Positive,2024-05,shipping fast,Delivery Issues
CUST03103,2024-05-09 06:00:00,1.0,Great service!,18-25,Non-Binary,Europe,0,Positive,2024-05,great service,Other
CUST03104,2024-05-09 07:00:00,8.0,Website was easy to use.,36-45,Female,Australia,1,Positive,2024-05,website easy use,Other
CUST03105,2024-05-09 08:00:00,3.0,Product quality needs improvement.,18-25,Male,Africa,0,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03106,2024-05-09 09:00:00,2.0,Product quality needs improvement.,36-45,Non-Binary,North America,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03107,2024-05-09 10:00:00,4.0,Had issues with billing.,26-35,Non-Binary,North America,1,Neutral,2024-05,issues billing,Other
CUST03108,2024-05-09 11:00:00,,Very satisfied!,26-35,Male,Europe,0,Positive,2024-05,satisfied,Other
CUST03109,2024-05-09 12:00:00,1.0,Great service!,18-25,Prefer not to say,Asia,0,Positive,2024-05,great service,Other
CUST03110,2024-05-09 13:00:00,3.0,Website was easy to use.,36-45,Prefer not to say,Africa,1,Positive,2024-05,website easy use,Other
CUST03111,2024-05-09 14:00:00,2.0,Had issues with billing.,36-45,Male,South America,0,Neutral,2024-05,issues billing,Other
CUST03112,2024-05-09 15:00:00,8.0,Shipping was fast.,36-45,Non-Binary,Asia,1,Positive,2024-05,shipping fast,Delivery Issues
CUST03113,2024-05-09 16:00:00,6.0,Had issues with billing.,26-35,Prefer not to say,North America,1,Neutral,2024-05,issues billing,Other
CUST03114,2024-05-09 17:00:00,9.0,Website was easy to use.,18-25,Prefer not to say,Africa,0,Positive,2024-05,website easy use,Other
CUST03115,2024-05-09 18:00:00,8.0,Product did not meet expectations.,46-60,Prefer not to say,North America,0,Neutral,2024-05,product meet expectations,Other
CUST03116,2024-05-09 19:00:00,10.0,Delivery was late.,36-45,Female,Australia,1,Negative,2024-05,delivery late,Delivery Issues
CUST03117,2024-05-09 20:00:00,3.0,Website was easy to use.,36-45,Prefer not to say,Asia,1,Positive,2024-05,website easy use,Other
CUST03118,2024-05-09 21:00:00,5.0,Customer support was helpful.,46-60,Male,South America,0,Neutral,2024-05,customer support helpful,Customer Service
CUST03119,2024-05-09 22:00:00,7.0,Product quality needs improvement.,18-25,Male,Australia,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03120,2024-05-09 23:00:00,5.0,Great service!,36-45,Female,South America,1,Positive,2024-05,great service,Other
CUST03121,2024-05-10 00:00:00,8.0,Great service!,18-25,Female,Australia,1,Positive,2024-05,great service,Other
CUST03122,2024-05-10 01:00:00,5.0,Very satisfied!,36-45,Male,Asia,0,Positive,2024-05,satisfied,Other
CUST03123,2024-05-10 02:00:00,1.0,Delivery was late.,60+,Female,North America,1,Negative,2024-05,delivery late,Delivery Issues
CUST03124,2024-05-10 03:00:00,5.0,Customer support was helpful.,36-45,Prefer not to say,South America,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03125,2024-05-10 04:00:00,4.0,Product quality needs improvement.,60+,Non-Binary,Asia,0,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03126,2024-05-10 05:00:00,6.0,Great service!,18-25,Non-Binary,South America,1,Positive,2024-05,great service,Other
CUST03127,2024-05-10 06:00:00,3.0,Customer support was helpful.,36-45,Non-Binary,Asia,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03128,2024-05-10 07:00:00,5.0,Had issues with billing.,26-35,Male,Australia,0,Neutral,2024-05,issues billing,Other
CUST03129,2024-05-10 08:00:00,2.0,Very satisfied!,26-35,Female,Asia,0,Positive,2024-05,satisfied,Other
CUST03130,2024-05-10 09:00:00,6.0,Website was easy to use.,46-60,Non-Binary,Australia,0,Positive,2024-05,website easy use,Other
CUST03131,2024-05-10 10:00:00,6.0,Website was easy to use.,26-35,Prefer not to say,North America,0,Positive,2024-05,website easy use,Other
CUST03132,2024-05-10 11:00:00,5.0,Product did not meet expectations.,60+,Prefer not to say,Australia,0,Neutral,2024-05,product meet expectations,Other
CUST03133,2024-05-10 12:00:00,6.0,Product quality needs improvement.,26-35,Prefer not to say,Europe,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03134,2024-05-10 13:00:00,7.0,Customer support was helpful.,26-35,Female,North America,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03135,2024-05-10 14:00:00,5.0,Price is too high.,26-35,Non-Binary,Africa,0,Positive,2024-05,price high,Pricing
CUST03136,2024-05-10 15:00:00,1.0,Great service!,36-45,Prefer not to say,Africa,1,Positive,2024-05,great service,Other
CUST03137,2024-05-10 16:00:00,8.0,Shipping was fast.,46-60,Female,Asia,0,Positive,2024-05,shipping fast,Delivery Issues
CUST03138,2024-05-10 17:00:00,4.0,Shipping was fast.,18-25,Prefer not to say,Asia,1,Positive,2024-05,shipping fast,Delivery Issues
CUST03139,2024-05-10 18:00:00,9.0,Website was easy to use.,46-60,Non-Binary,Europe,1,Positive,2024-05,website easy use,Other
CUST03140,2024-05-10 19:00:00,10.0,Price is too high.,60+,Non-Binary,Asia,1,Positive,2024-05,price high,Pricing
CUST03141,2024-05-10 20:00:00,6.0,Shipping was fast.,36-45,Non-Binary,North America,0,Positive,2024-05,shipping fast,Delivery Issues
CUST03142,2024-05-10 21:00:00,1.0,Delivery was late.,36-45,Non-Binary,North America,0,Negative,2024-05,delivery late,Delivery Issues
CUST03143,2024-05-10 22:00:00,3.0,Delivery was late.,26-35,Non-Binary,Australia,0,Negative,2024-05,delivery late,Delivery Issues
CUST03144,2024-05-10 23:00:00,3.0,Product quality needs improvement.,26-35,Prefer not to say,South America,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03145,2024-05-11 00:00:00,10.0,Price is too high.,60+,Non-Binary,Asia,0,Positive,2024-05,price high,Pricing
CUST03146,2024-05-11 01:00:00,4.0,Delivery was late.,36-45,Prefer not to say,Europe,1,Negative,2024-05,delivery late,Delivery Issues
CUST03147,2024-05-11 02:00:00,6.0,Delivery was late.,18-25,Non-Binary,Africa,1,Negative,2024-05,delivery late,Delivery Issues
CUST03148,2024-05-11 03:00:00,7.0,Website was easy to use.,46-60,Prefer not to say,North America,0,Positive,2024-05,website easy use,Other
CUST03149,2024-05-11 04:00:00,10.0,Shipping was fast.,36-45,Non-Binary,North America,1,Positive,2024-05,shipping fast,Delivery Issues
CUST03150,2024-05-11 05:00:00,4.0,Product quality needs improvement.,18-25,Prefer not to say,North America,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03151,2024-05-11 06:00:00,6.0,Customer support was helpful.,18-25,Non-Binary,South America,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03152,2024-05-11 07:00:00,1.0,Had issues with billing.,46-60,Female,South America,0,Neutral,2024-05,issues billing,Other
CUST03153,2024-05-11 08:00:00,8.0,Great service!,18-25,Prefer not to say,Asia,0,Positive,2024-05,great service,Other
CUST03154,2024-05-11 09:00:00,7.0,Great service!,60+,Female,Africa,0,Positive,2024-05,great service,Other
CUST03155,2024-05-11 10:00:00,9.0,Very satisfied!,18-25,Prefer not to say,Europe,1,Positive,2024-05,satisfied,Other
CUST03156,2024-05-11 11:00:00,3.0,Had issues with billing.,60+,Prefer not to say,South America,1,Neutral,2024-05,issues billing,Other
CUST03157,2024-05-11 12:00:00,2.0,Had issues with billing.,18-25,Prefer not to say,Australia,0,Neutral,2024-05,issues billing,Other
CUST03158,2024-05-11 13:00:00,1.0,Great service!,26-35,Male,South America,1,Positive,2024-05,great service,Other
CUST03159,2024-05-11 14:00:00,3.0,Great service!,18-25,Non-Binary,North America,0,Positive,2024-05,great service,Other
CUST03160,2024-05-11 15:00:00,5.0,Customer support was helpful.,60+,Female,Europe,0,Neutral,2024-05,customer support helpful,Customer Service
CUST03161,2024-05-11 16:00:00,2.0,Price is too high.,18-25,Female,Asia,0,Positive,2024-05,price high,Pricing
CUST03162,2024-05-11 17:00:00,3.0,Price is too high.,18-25,Prefer not to say,South America,0,Positive,2024-05,price high,Pricing
CUST03163,2024-05-11 18:00:00,4.0,Customer support was helpful.,18-25,Female,North America,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03164,2024-05-11 19:00:00,7.0,Shipping was fast.,60+,Female,Australia,1,Positive,2024-05,shipping fast,Delivery Issues
CUST03165,2024-05-11 20:00:00,3.0,Had issues with billing.,18-25,Female,Australia,1,Neutral,2024-05,issues billing,Other
CUST03166,2024-05-11 21:00:00,9.0,Product did not meet expectations.,46-60,Female,Asia,0,Neutral,2024-05,product meet expectations,Other
CUST03167,2024-05-11 22:00:00,8.0,Had issues with billing.,46-60,Male,Asia,1,Neutral,2024-05,issues billing,Other
CUST03168,2024-05-11 23:00:00,4.0,Very satisfied!,60+,Prefer not to say,South America,0,Positive,2024-05,satisfied,Other
CUST03169,2024-05-12 00:00:00,,,26-35,Female,Asia,0,Neutral,2024-05,,Other
CUST03170,2024-05-12 01:00:00,1.0,Had issues with billing.,46-60,Male,Africa,0,Neutral,2024-05,issues billing,Other
CUST03171,2024-05-12 02:00:00,1.0,Great service!,36-45,Male,Africa,1,Positive,2024-05,great service,Other
CUST03172,2024-05-12 03:00:00,1.0,Had issues with billing.,46-60,Prefer not to say,North America,0,Neutral,2024-05,issues billing,Other
CUST03173,2024-05-12 04:00:00,8.0,Very satisfied!,36-45,Non-Binary,North America,1,Positive,2024-05,satisfied,Other
CUST03174,2024-05-12 05:00:00,3.0,Shipping was fast.,60+,Non-Binary,North America,1,Positive,2024-05,shipping fast,Delivery Issues
CUST03175,2024-05-12 06:00:00,6.0,Product did not meet expectations.,26-35,Non-Binary,Africa,1,Neutral,2024-05,product meet expectations,Other
CUST03176,2024-05-12 07:00:00,3.0,Delivery was late.,36-45,Female,South America,1,Negative,2024-05,delivery late,Delivery Issues
CUST03177,2024-05-12 08:00:00,5.0,Customer support was helpful.,36-45,Prefer not to say,South America,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03178,2024-05-12 09:00:00,7.0,Customer support was helpful.,46-60,Non-Binary,Asia,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03179,2024-05-12 10:00:00,2.0,Product did not meet expectations.,36-45,Female,South America,1,Neutral,2024-05,product meet expectations,Other
CUST03180,2024-05-12 11:00:00,6.0,Had issues with billing.,60+,Prefer not to say,North America,1,Neutral,2024-05,issues billing,Other
CUST03181,2024-05-12 12:00:00,,,60+,Female,Europe,0,Neutral,2024-05,,Other
CUST03182,2024-05-12 13:00:00,3.0,Very satisfied!,60+,Non-Binary,North America,0,Positive,2024-05,satisfied,Other
CUST03183,2024-05-12 14:00:00,6.0,Price is too high.,46-60,Non-Binary,Africa,1,Positive,2024-05,price high,Pricing
CUST03184,2024-05-12 15:00:00,10.0,Had issues with billing.,26-35,Male,Europe,1,Neutral,2024-05,issues billing,Other
CUST03185,2024-05-12 16:00:00,10.0,Shipping was fast.,46-60,Male,Asia,1,Positive,2024-05,shipping fast,Delivery Issues
CUST03186,2024-05-12 17:00:00,5.0,Great service!,60+,Prefer not to say,Australia,1,Positive,2024-05,great service,Other
CUST03187,2024-05-12 18:00:00,2.0,Product quality needs improvement.,46-60,Female,South America,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03188,2024-05-12 19:00:00,9.0,Had issues with billing.,60+,Female,South America,0,Neutral,2024-05,issues billing,Other
CUST03189,2024-05-12 20:00:00,8.0,Product quality needs improvement.,18-25,Non-Binary,Africa,1,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03190,2024-05-12 21:00:00,3.0,Had issues with billing.,18-25,Non-Binary,North America,1,Neutral,2024-05,issues billing,Other
CUST03191,2024-05-12 22:00:00,8.0,Product did not meet expectations.,36-45,Prefer not to say,North America,1,Neutral,2024-05,product meet expectations,Other
CUST03192,2024-05-12 23:00:00,9.0,Product quality needs improvement.,26-35,Male,Europe,0,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03193,2024-05-13 00:00:00,3.0,Had issues with billing.,18-25,Non-Binary,South America,0,Neutral,2024-05,issues billing,Other
CUST03194,2024-05-13 01:00:00,3.0,Customer support was helpful.,60+,Female,Africa,1,Neutral,2024-05,customer support helpful,Customer Service
CUST03195,2024-05-13 02:00:00,2.0,Product quality needs improvement.,46-60,Non-Binary,Asia,0,Neutral,2024-05,product quality needs improvement,Product Quality
CUST03196,2024-05-13 03:00:00,8.0,Had issues with billing.,46-60,Male,North America,0,Neutral,2024-05,issues billing,Other
CUST03197,2024-05-13 04:00:00,10.0,Price is too high.,36-45,Female,South America,0,Positive,2024-05,price high,Pricing
